"codigo_centro_poblado","nombre_municipio","longitud","latitud"
25307000,"GIRARDOT",-74.797794594,4.3130783365
25312000,"GRANADA",-74.3507661124,4.51976347261
25317000,"GUACHETA",-73.6870982163,5.3837411919
25320000,"GUADUAS",-74.6029562704,5.0718705327
25322000,"GUASCA",-73.8771434385,4.86671914717
25324000,"GUATAQUI",-74.7899687799,4.51741723492
25326000,"GUATAVITA",-73.8328740383,4.93413970308
25328000,"GUAYABAL DE SIQUIMA",-74.4674373333,4.87796813442
25335000,"GUAYABETAL",-73.815093758,4.21529662874
25339000,"GUTIERREZ",-74.0030419006,4.25467886744
25368000,"JERUSALEN",-74.695419232,4.56230826721
25372000,"JUNIN",-73.6629245458,4.79037997406
25377000,"LA CALERA",-73.9697449587,4.72034452148
25386000,"LA MESA",-74.4615447441,4.631044239
25394000,"LA PALMA",-74.3910201655,5.35881671072
25398000,"LA PENA",-74.3930887331,5.20021114693
25402000,"LA VEGA",-74.3311382109,4.99307703418
25407000,"LENGUAZAQUE",-73.7114935355,5.30614349852
25426000,"MACHETA",-73.6083249966,5.08019892124
25430000,"MADRID",-74.2656257663,4.73612976558
25436000,"MANTA",-73.5405024653,5.00905838893
25438000,"MEDINA",-73.349122722,4.50661493013
25473000,"MOSQUERA",-74.2317750849,4.71137120122
25483000,"NARINO",-74.8247317885,4.39983679943
25486000,"NEMOCON",-73.8796297366,5.06736463787
25488000,"NILO",-74.6199658722,4.3058014209
25489000,"NIMAIMA",-74.3860073831,5.12602624761
25491000,"NOCAIMA",-74.3777279564,5.06893301864
25506000,"VENECIA",-74.4781782099,4.08896094329
25513000,"PACHO",-74.1561166248,5.13694229685
25518000,"PAIME",-74.1522128773,5.37048740987
25524000,"PANDI",-74.4866412755,4.19039256127
25530000,"PARATEBUENO",-73.2128272365,4.37483278131
25535000,"PASCA",-74.3054599341,4.30985441175
25572000,"PUERTO SALGAR",-74.6528007002,5.46495604399
25580000,"PULI",-74.7144764597,4.681785104
25592000,"QUEBRADANEGRA",-74.480145011,5.11807100487
25594000,"QUETAME",-73.8631138797,4.32982560247
25596000,"QUIPILE",-74.5337050069,4.74480989336
25599000,"APULO",-74.5938045381,4.52034721895
25612000,"RICAURTE",-74.7845429695,4.29394974668
25645000,"SAN ANTONIO DEL TEQUENDAMA",-74.3514426858,4.61613804533
25649000,"SAN BERNARDO",-74.4229624182,4.17943236251
25653000,"SAN CAYETANO",-74.0247539737,5.33293754523
25658000,"SAN FRANCISCO",-74.2896719804,4.97291693996
25662000,"SAN JUAN DE RIOSECO",-74.6219147166,4.84757599913
25718000,"SASAIMA",-74.4326279484,4.96216698742
25736000,"SESQUILE",-73.796127833,5.04472961298
25740000,"SIBATE",-74.2589922464,4.48976359282
25743000,"SILVANIA",-74.4055282051,4.38194115676
25745000,"SIMIJACA",-73.8503203464,5.50542809823
25754000,"SOACHA",-74.2145275305,4.58549165821
25758000,"SOPO",-73.9457748929,4.90633080922
25769000,"SUBACHOQUE",-74.1727084609,4.92907928898
25772000,"SUESCA",-73.7982897825,5.10351683913
25777000,"SUPATA",-74.2354030066,5.0616195474
25779000,"SUSA",-73.8140032455,5.45486800416
25781000,"SUTATAUSA",-73.8531588919,5.24748231326
25785000,"TABIO",-74.0961833908,4.91720219183
25793000,"TAUSA",-73.8864726745,5.19655503948
25797000,"TENA",-74.3895331213,4.65533915338
25799000,"TENJO",-74.1439562115,4.87196053725
25805000,"TIBACUY",-74.4523435167,4.34831465919
25807000,"TIBIRITA",-73.5045140252,5.05227783785
25815000,"TOCAIMA",-74.6363049188,4.45927086386
25817000,"TOCANCIPA",-73.9120912065,4.96478635371
25823000,"TOPAIPI",-74.3026879682,5.33597334979
25839000,"UBALA",-73.5339799298,4.74390140812
25841000,"UBAQUE",-73.9334608709,4.48380209489
25843000,"VILLA DE SAN DIEGO DE UBATE",-73.8143463395,5.30754098383
25845000,"UNE",-74.0251822579,4.40245039297
25851000,"UTICA",-74.4831202894,5.19059010435
25862000,"VERGARA",-74.3463604317,5.11730456845
25867000,"VIANI",-74.5613266223,4.87520521745
25871000,"VILLAGOMEZ",-74.1951454569,5.27302375544
25873000,"VILLAPINZON",-73.5953546674,5.21643837183
25875000,"VILLETA",-74.469704945,5.01279063928
25878000,"VIOTA",-74.5231603183,4.43935581422
25885000,"YACOPI",-74.3380243467,5.45929034118
25898000,"ZIPACON",-74.3795914182,4.75992488622
25899000,"ZIPAQUIRA",-73.9944712419,5.02547168537
27001000,"QUIBDO",-76.6259693555,5.69219518726
27006000,"ACANDI",-77.28009788,8.51140595152
27025000,"ALTO BAUDO",-76.974399188,5.51630986891
27050000,"ATRATO",-76.635037458,5.53137351138
27073000,"BAGADO",-76.4152929877,5.41055495984
27075000,"BAHIA SOLANO",-77.4027503497,6.22224546046
27077000,"BAJO BAUDO",-77.3654099858,4.95462667208
27099000,"BOJAYA",-76.8834694949,6.55625744373
27135000,"EL CANTON DEL SAN PABLO",-76.7268500506,5.33533532037
27150000,"CARMEN DEL DARIEN",-76.9707169669,7.15840296592
27160000,"CERTEGUI",-76.6080212077,5.37041379046
27205000,"CONDOTO",-76.650682657,5.09100320813
27245000,"EL CARMEN DE ATRATO",-76.1422298644,5.89975136084
27250000,"EL LITORAL DEL SAN JUAN",-77.3598378367,4.25676670562
27361000,"ISTMINA",-76.6851803224,5.15394649553
27372000,"JURADO",-77.7627509172,7.10361908265
27413000,"LLORO",-76.5452106324,5.49815080132
27425000,"MEDIO ATRATO",-76.7824142234,5.99483547118
27430000,"MEDIO BAUDO",-76.9496060384,5.19356395371
27450000,"MEDIO SAN JUAN",-76.6933579369,5.10024074741
27491000,"NOVITA",-76.6071181355,4.95609700877
27495000,"NUQUI",-77.2629034621,5.71195723614
27580000,"RIO IRO",-76.4729247918,5.1862997941
27600000,"RIO QUITO",-76.7410165609,5.48372775133
27615000,"RIOSUCIO",-77.1131095942,7.4366315522
27660000,"SAN JOSE DEL PALMAR",-76.2328488246,4.89759307986
27745000,"SIPI",-76.644403889,4.65120415155
27787000,"TADO",-76.5587660173,5.2641399492
27800000,"UNGUIA",-77.0917530276,8.04276078238
27810000,"UNION PANAMERICANA",-76.6284060686,5.28109585159
41001000,"NEIVA",-75.2777225856,2.93560441491
41006000,"ACEVEDO",-75.8885315631,1.80526322752
41013000,"AGRADO",-75.771903578,2.2597293939
41016000,"AIPE",-75.2390311845,3.22359756208
41020000,"ALGECIRAS",-75.3153728821,2.52244759678
41026000,"ALTAMIRA",-75.7883629026,2.06371088635
41078000,"BARAYA",-75.0542702546,3.15319854148
41132000,"CAMPOALEGRE",-75.3257354624,2.68682740076
41206000,"COLOMBIA",-74.8028131807,3.37697712859
41244000,"ELIAS",-75.9380108384,2.0126970942
41298000,"GARZON",-75.6276937365,2.19699442096
41306000,"GIGANTE",-75.5412198856,2.38823562547
41319000,"GUADALUPE",-75.7550282522,2.02515732255
41349000,"HOBO",-75.4511509705,2.58286797558
41357000,"IQUIRA",-75.6344974837,2.64935907046
41359000,"ISNOS",-76.2176374469,1.92946706016
41378000,"LA ARGENTINA",-75.9797684232,2.19824625206
41396000,"LA PLATA",-75.8914513146,2.38964669414
41483000,"NATAGA",-75.808785321,2.54535290122
41503000,"OPORAPA",-75.9951778073,2.02505400214
41518000,"PAICOL",-75.7729923197,2.44954894922
41524000,"PALERMO",-75.4337191172,2.88840623576
41530000,"PALESTINA",-76.1331223473,1.7234441812
41548000,"PITAL",-75.8040049225,2.26667937625
41551000,"PITALITO",-76.0487449016,1.85257835541
41615000,"RIVERA",-75.258546723,2.77757051597
41660000,"SALADOBLANCO",-76.0441412612,1.99249488113
41668000,"SAN AGUSTIN",-76.2703596812,1.88108129836
41676000,"SANTA MARIA",-75.5861159397,2.93975522323
41770000,"SUAZA",-75.7950558039,1.97584609003
41791000,"TARQUI",-75.8235750758,2.11132110249
41797000,"TESALIA",-75.7298401662,2.48605026371
41799000,"TELLO",-75.1387730361,3.06753809501
41801000,"TERUEL",-75.5670342459,2.74096841626
41807000,"TIMANA",-75.932086996,1.9742244433
41872000,"VILLAVIEJA",-75.2172443445,3.22076758985
41885000,"YAGUARA",-75.5180232943,2.66469421287
44001000,"RIOHACHA",-72.911488911,11.5287513839
44035000,"ALBANIA",-72.5985216275,11.1574886487
44078000,"BARRANCAS",-72.7935756661,10.9586667142
44090000,"DIBULLA",-73.3076197893,11.2715694012
44098000,"DISTRACCION",-72.8873926829,10.8984725868
44110000,"EL MOLINO",-72.9267433428,10.6535025126
44279000,"FONSECA",-72.84666224,10.884300668
44378000,"HATONUEVO",-72.7590165832,11.068743033
44420000,"LA JAGUA DEL PILAR",-73.07167902,10.5102140463
44430000,"MAICAO",-72.24190502,11.3783267846
44560000,"MANAURE",-72.4396673679,11.7740565859
44650000,"SAN JUAN DEL CESAR",-73.0005932132,10.7695786836
44847000,"URIBIA",-72.2647606333,11.7146458229
44855000,"URUMITA",-73.0125067869,10.5601686422
44874000,"VILLANUEVA",-72.9776227799,10.6088116901
47001000,"SANTA MARTA",-74.1908941206,11.2294335041
47030000,"ALGARROBO",-74.0611324498,10.1880388607
47053000,"ARACATACA",-74.1867628365,10.589800014
47058000,"ARIGUANI",-74.2364988872,9.84705707582
47161000,"CERRO DE SAN ANTONIO",-74.8684730007,10.3256594262
47170000,"CHIVOLO",-74.623137943,10.0268411585
47189000,"CIENAGA",-74.2412861592,11.0066568813
47205000,"CONCORDIA",-74.8330298987,10.2573106144
47245000,"EL BANCO",-73.9742812074,9.00873300892
47258000,"EL PINON",-74.8232910908,10.403094542
47268000,"EL RETEN",-74.2684560983,10.6106676606
47288000,"FUNDACION",-74.1913434578,10.5140924032
47318000,"GUAMAL",-74.2236992781,9.14438583174
47460000,"NUEVA GRANADA",-74.3922356416,9.80154797096
47541000,"PEDRAZA",-74.9154577312,10.1882057785
47545000,"PIJINO DEL CARMEN",-74.4582182382,9.33195311235
47551000,"PIVIJAY",-74.6135179463,10.4606932421
47555000,"PLATO",-74.7846828554,9.79676986843
47570000,"PUEBLOVIEJO",-74.2824842344,10.9948296498
47605000,"REMOLINO",-74.7161404672,10.7021700527
47660000,"SABANAS DE SAN ANGEL",-74.2139388964,10.0325360146
47675000,"SALAMINA",-74.7941889188,10.4912290396
47692000,"SAN SEBASTIAN DE BUENAVISTA",-74.3516751417,9.24050524972
47703000,"SAN ZENON",-74.4989915024,9.24506060276
47707000,"SANTA ANA",-74.5676576229,9.32183785903
47720000,"SANTA BARBARA DE PINTO",-74.704685823,9.43225713696
47745000,"SITIONUEVO",-74.7201692105,10.7754096368
47798000,"TENERIFE",-74.8607751961,9.89778714086
47960000,"ZAPAYAN",-74.716877967,10.1682967093
47980000,"ZONA BANANERA",-74.140081844,10.7630268185
50001000,"VILLAVICENCIO",-73.6270920374,4.12386149961
50006000,"ACACIAS",-73.765936654,3.99012066334
50110000,"BARRANCA DE UPIA",-72.9643338065,4.57062297077
50124000,"CABUYARO",-72.7919787759,4.28592384781
50150000,"CASTILLA LA NUEVA",-73.688129602,3.82804035208
50223000,"CUBARRAL",-73.8392134871,3.79408946456
50226000,"CUMARAL",-73.4861087817,4.26953776576
50245000,"EL CALVARIO",-73.7133287874,4.35262205297
50251000,"EL CASTILLO",-73.7940127553,3.56383401942
50270000,"EL DORADO",-73.8350120047,3.74000407753
50287000,"FUENTEDEORO",-73.6179816101,3.46286803084
50313000,"GRANADA",-73.7057153275,3.54669472368
50318000,"GUAMAL",-73.7703386303,3.88063859949
50325000,"MAPIRIPAN",-72.1356448727,2.89643913676
50330000,"MESETAS",-74.0436808546,3.38392476102
50350000,"LA MACARENA",-73.7870688164,2.17821426987
50370000,"URIBE",-74.3515453533,3.23965299669
50400000,"LEJANIAS",-74.0240219993,3.52591984483
50450000,"PUERTO CONCORDIA",-72.7600475939,2.62308215282
50568000,"PUERTO GAITAN",-72.0830789361,4.31448745543
50573000,"PUERTO LOPEZ",-72.9574362618,4.09340642527
50577000,"PUERTO LLERAS",-73.3737434266,3.2697324386
50590000,"PUERTO RICO",-73.2065133275,2.93974367593
50606000,"RESTREPO",-73.5646041828,4.26073199369
50680000,"SAN CARLOS DE GUAROA",-73.2414091237,3.71053663955
50683000,"SAN JUAN DE ARAMA",-73.875831539,3.37372787444
50686000,"SAN JUANITO",-73.6766990281,4.4581800051
50689000,"SAN MARTIN",-73.6956178151,3.70187987616
50711000,"VISTAHERMOSA",-73.7511667597,3.12575209958
52001000,"PASTO",-77.2785763476,1.21212436525
52019000,"ALBAN",-77.0807123296,1.47497801502
52022000,"ALDANA",-77.7003565562,0.882181194607
52036000,"ANCUYA",-77.5145132877,1.26329997691
52051000,"ARBOLEDA",-77.1353988936,1.50353656396
52079000,"BARBACOAS",-78.1398949317,1.67034519398
52083000,"BELEN",-77.0156657294,1.5956760655
52110000,"BUESACO",-77.1564797524,1.38143441547
52203000,"COLON",-77.0197770431,1.64387430246
52207000,"CONSACA",-77.4651021135,1.20762305606
52210000,"CONTADERO",-77.5494090245,0.91045786274
52215000,"CORDOBA",-77.5178965606,0.854564417514
52224000,"CUASPUD CARLOSAMA",-77.728946826,0.862978103157
52227000,"CUMBAL",-77.7922766205,0.906185360866
52233000,"CUMBITARA",-77.5781467265,1.64684597096
52240000,"CHACHAGUI",-77.2817014441,1.36032801952
52250000,"EL CHARCO",-78.1098489985,2.47755059299
52254000,"EL PENOL",-77.4378593689,1.45289260091
52256000,"EL ROSARIO",-77.3345655563,1.74247570539
52258000,"EL TABLON DE GOMEZ",-77.0967308309,1.42705403082
52260000,"EL TAMBO",-77.3902046633,1.40764342171
52287000,"FUNES",-77.4489785975,1.00113518084
52317000,"GUACHUCAL",-77.7315898616,0.959743484374
52320000,"GUAITARILLA",-77.5496888153,1.12963250374
52323000,"GUALMATAN",-77.566815123,0.919802909677
52352000,"ILES",-77.5209759031,0.969205286695
52354000,"IMUES",-77.4961781598,1.05513770884
52356000,"IPIALES",-77.6464007453,0.827734241442
52378000,"LA CRUZ",-76.9705317398,1.60133931406
52381000,"LA FLORIDA",-77.4064308396,1.29919223184
52385000,"LA LLANADA",-77.5807116469,1.4726361966
52390000,"LA TOLA",-78.1903920526,2.39821219074
52399000,"LA UNION",-77.1311543535,1.60026861271
52405000,"LEIVA",-77.306213783,1.93451621385
52411000,"LINARES",-77.5219399584,1.35114507269
52418000,"LOS ANDES",-77.521325957,1.49454740484
52427000,"MAGUI",-78.1810607778,1.76531367129
52435000,"MALLAMA",-77.8644282911,1.14083897014
52473000,"MOSQUERA",-78.4529854062,2.50711641409
52480000,"NARINO",-77.3579721275,1.28897899199
52490000,"OLAYA HERRERA",-78.3256187091,2.34758448833
52506000,"OSPINA",-77.5660669806,1.05849169084
52520000,"FRANCISCO PIZARRO",-78.6581818738,2.04080905599
52540000,"POLICARPA",-77.4592653857,1.62813871983
52560000,"POTOSI",-77.5727917754,0.806340416777
52565000,"PROVIDENCIA",-77.5965921517,1.23769150376
52573000,"PUERRES",-77.5042106489,0.885125174787
52585000,"PUPIALES",-77.6335044303,0.867139627792
52612000,"RICAURTE",-77.9954448723,1.21293145822
52621000,"ROBERTO PAYAN",-78.2456625248,1.69774476771
52678000,"SAMANIEGO",-77.5944571324,1.33535187859
52683000,"SANDONA",-77.4695675667,1.28613693018
52685000,"SAN BERNARDO",-77.0474027666,1.51425366607
52687000,"SAN LORENZO",-77.2152316532,1.5033409866
52693000,"SAN PABLO",-77.0139243865,1.66942689444
52694000,"SAN PEDRO DE CARTAGO",-77.1191974964,1.55165884418
52696000,"SANTA BARBARA",-77.9790827832,2.44954819379
52699000,"SANTACRUZ",-77.6770222383,1.22198591892
52720000,"SAPUYES",-77.6203002674,1.03752785633
52786000,"TAMINANGO",-77.280221597,1.57004776679
52788000,"TANGUA",-77.3926941837,1.09488051452
52835000,"SAN ANDRES DE TUMACO",-78.7638541478,1.80711725006
52838000,"TUQUERRES",-77.6168863825,1.08519335919
52885000,"YACUANQUER",-77.4028238217,1.11455624108
54001000,"CUCUTA",-72.5082561962,7.90530629465
54003000,"ABREGO",-73.2217343999,8.08178414123
54051000,"ARBOLEDAS",-72.7988745246,7.64297044033
54099000,"BOCHALEMA",-72.6470380877,7.61216805231
54109000,"BUCARASICA",-72.8679543738,8.0411673429
54125000,"CACOTA",-72.6420588392,7.26870546239
54128000,"CACHIRA",-73.0487455245,7.74090515785
54172000,"CHINACOTA",-72.604678236,7.60095766936
54174000,"CHITAGA",-72.6654349244,7.13812232389
54206000,"CONVENCION",-73.3372084478,8.47036893328
54223000,"CUCUTILLA",-72.7725719062,7.53898713725
54239000,"DURANIA",-72.6586046913,7.71477962488
54245000,"EL CARMEN",-73.4466871194,8.510578756
54250000,"EL TARRA",-73.0948459237,8.57677136501
54261000,"EL ZULIA",-72.6046681753,7.9382294873
54313000,"GRAMALOTE",-72.7868300565,7.91658182359
54344000,"HACARI",-73.1459753507,8.32171456218
54347000,"HERRAN",-72.4835193432,7.50654086497
54377000,"LABATECA",-72.495874145,7.29833925605
54385000,"LA ESPERANZA",-73.3278974501,7.63999091265
54398000,"LA PLAYA",-73.2386486736,8.21262710646
54405000,"LOS PATIOS",-72.5057125591,7.83325628875
54418000,"LOURDES",-72.8325112619,7.94451955703
54480000,"MUTISCUA",-72.7471385364,7.30028049935
54498000,"OCANA",-73.3558144029,8.24745379156
54518000,"PAMPLONA",-72.6476814357,7.37285018029
54520000,"PAMPLONITA",-72.6392037624,7.43674667982
54553000,"PUERTO SANTANDER",-72.4103137832,8.36094561495
54599000,"RAGONVALIA",-72.4767082432,7.57786141547
54660000,"SALAZAR",-72.8131243454,7.77367122814
54670000,"SAN CALIXTO",-73.2060526939,8.4001518896
54673000,"SAN CAYETANO",-72.6254116336,7.87553273914
54680000,"SANTIAGO",-72.7166177702,7.86516263954
54720000,"SARDINATA",-72.8007583831,8.0820136662
54743000,"SILOS",-72.7570624841,7.20478661471
54800000,"TEORAMA",-73.2874092881,8.43637733794
54810000,"TIBU",-72.7359186314,8.6395488525
54820000,"TOLEDO",-72.4851073184,7.31003182761
54871000,"VILLA CARO",-72.973652389,7.9142783046
54874000,"VILLA DEL ROSARIO",-72.4700673416,7.8474874315
63001000,"ARMENIA",-75.6807507586,4.53598950231
63111000,"BUENAVISTA",-75.7393300642,4.36032522473
63130000,"CALARCA",-75.6490883624,4.51528184598
63190000,"CIRCASIA",-75.636528232,4.61779204337
63212000,"CORDOBA",-75.6878663583,4.39248544874
63272000,"FILANDIA",-75.6586858841,4.67414557186
63302000,"GENOVA",-75.7898166081,4.20747788779
63401000,"LA TEBAIDA",-75.7864601773,4.45365041583
63470000,"MONTENEGRO",-75.7518122369,4.5629597433
63548000,"PIJAO",-75.7033170007,4.33503788959
63594000,"QUIMBAYA",-75.7650742001,4.62438608575
63690000,"SALENTO",-75.570844186,4.63715676098
66001000,"PEREIRA",-75.7171230555,4.80568026503
66045000,"APIA",-75.9419306936,5.10573936698
66075000,"BALBOA",-75.960221681,4.94576919529
66088000,"BELEN DE UMBRIA",-75.8682185239,5.20064537648
66170000,"DOSQUEBRADAS",-75.6824691212,4.82718783235
66318000,"GUATICA",-75.7993627966,5.31620951216
66383000,"LA CELIA",-76.0030756454,5.00284730126
66400000,"LA VIRGINIA",-75.8840584341,4.89866695671
66440000,"MARSELLA",-75.7385832636,4.93555951856
66456000,"MISTRATO",-75.8828604706,5.29705906073
66572000,"PUEBLO RICO",-76.0306681462,5.22191210356
66594000,"QUINCHIA",-75.7304125955,5.34044568012
66682000,"SANTA ROSA DE CABAL",-75.6200106565,4.86752645418
66687000,"SANTUARIO",-75.9621155318,5.07278113854
68001000,"BUCARAMANGA",-73.1325981781,7.11626727561
68013000,"AGUADA",-73.5232368382,6.16223753324
68020000,"ALBANIA",-73.9138537689,5.75887024027
68051000,"ARATOCA",-73.017849893,6.69443996593
68077000,"BARBOSA",-73.6159988747,5.93260987515
68079000,"BARICHARA",-73.2230993262,6.63422927306
68081000,"BARRANCABERMEJA",-73.8499569753,7.06496386399
68092000,"BETULIA",-73.2836691291,6.8995253646
68101000,"BOLIVAR",-73.7713464124,5.98895261627
68121000,"CABRERA",-73.2465028955,6.59226080179
68132000,"CALIFORNIA",-72.9463583004,7.34788475118
68147000,"CAPITANEJO",-72.6991995911,6.53317998207
68152000,"CARCASI",-72.6270828663,6.62873240807
68160000,"CEPITA",-72.9735364646,6.75351840155
68162000,"CERRITO",-72.692345347,6.84424358158
68167000,"CHARALA",-73.1468703911,6.28434889708
68169000,"CHARTA",-72.9687984566,7.28082047249
68176000,"CHIMA",-73.373747738,6.34435172066
68179000,"CHIPATA",-73.6371106396,6.06252090352
68190000,"CIMITARRA",-73.9525821232,6.32068186747
68207000,"CONCEPCION",-72.6945942537,6.76883652788
68209000,"CONFINES",-73.2405538757,6.35732748987
68211000,"CONTRATACION",-73.4744263671,6.29056132834
68217000,"COROMORO",-73.0408167488,6.29499491408
68229000,"CURITI",-73.0693905206,6.60510678535
68235000,"EL CARMEN DE CHUCURI",-73.5112677449,6.69791145065
68245000,"EL GUACAMAYO",-73.4968929085,6.24511900714
68250000,"EL PENON",-73.8169109182,6.05427704585
68255000,"EL PLAYON",-73.2028779315,7.47071959264
68264000,"ENCINO",-73.0987380213,6.13740249683
68266000,"ENCISO",-72.6996470353,6.66803389035
68271000,"FLORIAN",-73.9714230675,5.80466636826
68276000,"FLORIDABLANCA",-73.0990326168,7.07236040291
68296000,"GALAN",-73.2877647263,6.63841500205
68298000,"GAMBITA",-73.3441835401,5.94598120307
68307000,"GIRON",-73.1682558736,7.07277510908
68318000,"GUACA",-72.8563220136,6.87656345234
68320000,"GUADALUPE",-73.4192920288,6.24584676462
68322000,"GUAPOTA",-73.3206990858,6.30858801303
68324000,"GUAVATA",-73.7008020955,5.95413607642
68327000,"GUEPSA",-73.5753259533,6.02484917625
68344000,"HATO",-73.3081448099,6.54296388647
68368000,"JESUS MARIA",-73.7833281736,5.87654346421
68370000,"JORDAN",-73.0960530621,6.73272709478
68377000,"LA BELLEZA",-73.9656258658,5.85954984785
68385000,"LANDAZURI",-73.8110852764,6.21874861486
68397000,"LA PAZ",-73.5895900302,6.17850932584
68406000,"LEBRIJA",-73.2195514422,7.11335608112
68418000,"LOS SANTOS",-73.1026566715,6.75517519378
68425000,"MACARAVITA",-72.5931054586,6.50658042814
68432000,"MALAGA",-72.7323798046,6.70305845778
68444000,"MATANZA",-73.0155656446,7.32317512433
68464000,"MOGOTES",-72.9698137921,6.47520995278
68468000,"MOLAGAVITA",-72.8094722283,6.6743572314
68498000,"OCAMONTE",-73.1225630364,6.33998772985
68500000,"OIBA",-73.2997860153,6.26517513253
68502000,"ONZAGA",-72.816759844,6.34409368538
68522000,"PALMAR",-73.2910901782,6.53778933221
68524000,"PALMAS DEL SOCORRO",-73.2877639744,6.40613865617
68533000,"PARAMO",-73.1703995372,6.41659237834
68547000,"PIEDECUESTA",-73.054660853,6.99747580407
68549000,"PINCHOTE",-73.1729143168,6.53206027037
68572000,"PUENTE NACIONAL",-73.6781341024,5.87796266544
68573000,"PUERTO PARRA",-74.0560942894,6.65080670207
68575000,"PUERTO WILCHES",-73.8993340229,7.34906614379
68615000,"RIONEGRO",-73.1501469118,7.26501048624
68655000,"SABANA DE TORRES",-73.4990501608,7.39191194418
68669000,"SAN ANDRES",-72.8488042362,6.81231015219
68673000,"SAN BENITO",-73.5093873452,6.12624458122
68679000,"SAN GIL",-73.1368814979,6.5556094669
68682000,"SAN JOAQUIN",-72.8676381191,6.42754793569
68684000,"SAN JOSE DE MIRANDA",-72.7336159614,6.65899479727
68686000,"SAN MIGUEL",-72.6441550924,6.5756253926
68689000,"SAN VICENTE DE CHUCURI",-73.4110239344,6.88038293512
68705000,"SANTA BARBARA",-72.9073362788,6.99051068072
68720000,"SANTA HELENA DEL OPON",-73.6167932693,6.33964534985
68745000,"SIMACOTA",-73.3373676728,6.44347113668
68755000,"SOCORRO",-73.2611964238,6.46385551552
68770000,"SUAITA",-73.4384163558,6.10354229514
68773000,"SUCRE",-73.7909746305,5.91874341198
68780000,"SURATA",-72.9842319659,7.36657956919
68820000,"TONA",-72.9660182636,7.20273524134
68855000,"VALLE DE SAN JOSE",-73.1437372709,6.44778968744
68861000,"VELEZ",-73.6662990692,6.01095344914
68867000,"VETAS",-72.8710408758,7.30981002331
68872000,"VILLANUEVA",-73.1743066886,6.67007767165
68895000,"ZAPATOCA",-73.2679100841,6.81433890042
70001000,"SINCELEJO",-75.3954835627,9.30233310439
70110000,"BUENAVISTA",-74.9730150031,9.31985727849
70124000,"CAIMITO",-75.1171408174,8.78932393355
70204000,"COLOSO",-75.3532567549,9.49419285811
70215000,"COROZAL",-75.2931671674,9.31910557117
70221000,"COVENAS",-75.6918670995,9.40246339437
70230000,"CHALAN",-75.3126963135,9.54535162368
70233000,"EL ROBLE",-75.1988311015,9.09953184702
70235000,"GALERAS",-75.0494200165,9.1596726194
70265000,"GUARANDA",-74.5383454196,8.46484704286
70400000,"LA UNION",-75.2760557956,8.85397530961
70418000,"LOS PALMITOS",-75.268748893,9.38022840771
70429000,"MAJAGUAL",-74.6281013985,8.54071299631
70473000,"MORROA",-75.3061997846,9.33131938078
70508000,"OVEJAS",-75.2290844408,9.52668723873
70523000,"PALMITO",-75.5412591509,9.33310829781
70670000,"SAMPUES",-75.3801912307,9.18320595549
70678000,"SAN BENITO ABAD",-75.0311608094,8.92997105952
70702000,"SAN JUAN DE BETULIA",-75.2435645402,9.27306598771
70708000,"SAN MARCOS",-75.1323975956,8.66482889144
70713000,"SAN ONOFRE",-75.5230306988,9.7369320138
70717000,"SAN PEDRO",-75.0634897031,9.39596363691
70742000,"SAN LUIS DE SINCE",-75.1460330499,9.24419599275
70771000,"SUCRE",-74.7232251149,8.81174074604
70820000,"SANTIAGO DE TOLU",-75.5812987203,9.52547322861
70823000,"SAN JOSE DE TOLUVIEJO",-75.4408217694,9.45184469937
73001000,"IBAGUE",-75.1937147765,4.43960899136
73024000,"ALPUJARRA",-74.9328638234,3.39173128917
73026000,"ALVARADO",-74.9535571427,4.56734359833
73030000,"AMBALEMA",-74.7644408896,4.78263399276
73043000,"ANZOATEGUI",-75.096450741,4.62747361841
73055000,"ARMERO",-74.8844129957,5.03067839219
73067000,"ATACO",-75.382534257,3.59063573735
73124000,"CAJAMARCA",-75.4354852634,4.43667276154
73148000,"CARMEN DE APICALA",-74.7161694209,4.1479120574
73152000,"CASABIANCA",-75.1209661467,5.07846450763
73168000,"CHAPARRAL",-75.4807430536,3.7230683757
73200000,"COELLO",-74.8984643478,4.28727554953
73217000,"COYAIMA",-75.1938782966,3.79802797981
73226000,"CUNDAY",-74.6922272161,4.05925925801
73236000,"DOLORES",-74.8968447533,3.53903600271
73268000,"ESPINAL",-74.8854497584,4.15131422057
73270000,"FALAN",-74.9530071704,5.12310386285
73275000,"FLANDES",-74.8187674587,4.27637165013
73283000,"FRESNO",-75.0356271476,5.153638261
73319000,"GUAMO",-74.96812715,4.03100390561
73347000,"HERVEO",-75.1771510865,5.08022752508
73349000,"HONDA",-74.7415779738,5.20150889922
73352000,"ICONONZO",-74.5319761897,4.17643620457
73408000,"LERIDA",-74.910634355,4.86202534619
73411000,"LIBANO",-75.063420931,4.92344237437
73443000,"SAN SEBASTIAN DE MARIQUITA",-74.8892948197,5.1996911832
73449000,"MELGAR",-74.6298504009,4.20815489203
73461000,"MURILLO",-75.1707868164,4.87507101432
73483000,"NATAGAIMA",-75.0934780032,3.62485853759
73504000,"ORTEGA",-75.2226010951,3.93491638658
73520000,"PALOCABILDO",-75.0221975724,5.12097196868
73547000,"PIEDRAS",-74.8780739866,4.54390828564
73555000,"PLANADAS",-75.6439614722,3.1976614695
73563000,"PRADO",-74.9274555686,3.75101323447
